"State","District","Crop","Season","Yield-2015-16","Yield-2016-17","Yield-2017-18"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Kharif","900.00","901.00","1011.00"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Rabi","556.00","724.00","722.00"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Summer","1220.00","1600.00","2135.00"
"Odisha","Malkangiri","Nutri/Coarse Cereals","Total","641.00","748.00","767.00"
"Odisha","Malkangiri","Cereals","Kharif","900.00","917.00","967.00"
"Odisha","Malkangiri","Cereals","Rabi","1365.00","1950.00","1780.00"
"Odisha","Malkangiri","Cereals","Summer","2328.00","1996.00","1737.00"
"Odisha","Malkangiri","Cereals","Total","1343.00","1881.00","1717.00"
"Odisha","Malkangiri","Urad","Rabi","195.00","274.00","303.00"
"Odisha","Malkangiri","Urad","Summer","400.00","","250.00"
"Odisha","Malkangiri","Urad","Total","195.00","274.00","303.00"
"Odisha","Malkangiri","Moong","Rabi","235.00","322.00","256.00"
"Odisha","Malkangiri","Moong","Summer","237.00","858.00","390.00"
"Odisha","Malkangiri","Moong","Total","236.00","475.00","376.00"
"Odisha","Malkangiri","Other Pulses","Rabi","175.00","303.00","277.00"
"Odisha","Malkangiri","Other Pulses","Total","175.00","303.00","277.00"
"Odisha","Malkangiri","Total Pulses","Total","188.00","295.00","296.00"
"Odisha","Malkangiri","Total Food Grains","Kharif","900.00","917.00","967.00"
"Odisha","Malkangiri","Total Food Grains","Rabi","1338.00","1902.00","1727.00"
"Odisha","Malkangiri","Total Food Grains","Summer","2303.00","1794.00","1648.00"
"Odisha","Malkangiri","Total Food Grains","Total","1320.00","1838.00","1669.00"
"Odisha","Mayurbhanj","Rice","Kharif","892.00","1641.00","1670.00"
"Odisha","Mayurbhanj","Rice","Rabi","986.00","2398.00","2039.00"
"Odisha","Mayurbhanj","Rice","Summer","2000.00","2665.00","2426.00"
"Odisha","Mayurbhanj","Rice","Total","984.00","2358.00","2023.00"
"Odisha","Mayurbhanj","Wheat","Summer","1438.00","1100.00","1667.00"
"Odisha","Mayurbhanj","Wheat","Total","1438.00","1100.00","1667.00"
"Odisha","Mayurbhanj","Maize","Kharif","1625.00","1818.00","1804.00"
"Odisha","Mayurbhanj","Maize","Rabi","2403.00","","3400.00"
"Odisha","Mayurbhanj","Maize","Summer","2427.00","2416.00","2471.00"
"Odisha","Mayurbhanj","Maize","Total","1678.00","1839.00","1874.00"
"Odisha","Mayurbhanj","Ragi","Kharif","","","57.00"
"Odisha","Mayurbhanj","Ragi","Total","","","57.00"
"Odisha","Mayurbhanj","Shree Anna /Nutri Cereals","Kharif","","","57.00"
"Odisha","Mayurbhanj","Shree Anna /Nutri Cereals","Total","","","57.00"
"Odisha","Mayurbhanj","Nutri/Coarse Cereals","Kharif","1625.00","1818.00","1778.00"
"Odisha","Mayurbhanj","Nutri/Coarse Cereals","Rabi","2403.00","","3400.00"
"Odisha","Mayurbhanj","Nutri/Coarse Cereals","Summer","2427.00","2416.00","2471.00"
"Odisha","Mayurbhanj","Nutri/Coarse Cereals","Total","1678.00","1839.00","1849.00"
"Odisha","Mayurbhanj","Cereals","Kharif","905.00","1650.00","1672.00"
"Odisha","Mayurbhanj","Cereals","Rabi","986.00","2398.00","2039.00"
"Odisha","Mayurbhanj","Cereals","Summer","1991.00","2661.00","2424.00"
"Odisha","Mayurbhanj","Cereals","Total","986.00","2356.00","2023.00"
"Odisha","Mayurbhanj","Urad","Kharif","277.00","439.00","285.00"
"Odisha","Mayurbhanj","Urad","Rabi","385.00","536.00","713.00"
"Odisha","Mayurbhanj","Urad","Summer","499.00","632.00","583.00"
"Odisha","Mayurbhanj","Urad","Total","322.00","472.00","359.00"
"Odisha","Mayurbhanj","Moong","Kharif","","804.00","408.00"
"Odisha","Mayurbhanj","Moong","Rabi","315.00","549.00","495.00"
"Odisha","Mayurbhanj","Moong","Summer","504.00","661.00","660.00"
"Odisha","Mayurbhanj","Moong","Total","491.00","661.00","628.00"
"Odisha","Mayurbhanj","Other Pulses","Rabi","298.00","411.00","508.00"
"Odisha","Mayurbhanj","Other Pulses","Total","298.00","411.00","508.00"
"Odisha","Mayurbhanj","Total Pulses","Total","384.00","587.00","528.00"
"Odisha","Mayurbhanj","Total Food Grains","Kharif","896.00","1598.00","1638.00"
"Odisha","Mayurbhanj","Total Food Grains","Rabi","984.00","2395.00","2037.00"
"Odisha","Mayurbhanj","Total Food Grains","Summer","1659.00","1859.00","2130.00"
"Odisha","Mayurbhanj","Total Food Grains","Total","982.00","2338.00","2015.00"
"Odisha","Nabarangpur","Rice","Kharif","810.00","1978.00","2067.00"
"Odisha","Nabarangpur","Rice","Rabi","1328.00","2906.00","2627.00"
"Odisha","Nabarangpur","Rice","Summer","2000.00","2583.00","2232.00"
"Odisha","Nabarangpur","Rice","Total","1254.00","2657.00","2464.00"
"Odisha","Nabarangpur","Wheat","Summer","1305.00","",""
"Odisha","Nabarangpur","Wheat","Total","1305.00","",""
"Odisha","Nabarangpur","Maize","Kharif","2172.00","3620.00","3175.00"
"Odisha","Nabarangpur","Maize","Rabi","4200.00","",""
"Odisha","Nabarangpur","Maize","Summer","2822.00","3051.00","2834.00"
"Odisha","Nabarangpur","Maize","Total","2223.00","3587.00","3147.00"
"Odisha","Nabarangpur","Ragi","Kharif","333.00","396.00","362.00"
"Odisha","Nabarangpur","Ragi","Rabi","321.00","266.00",""
"Odisha","Nabarangpur","Ragi","Summer","483.00","380.00","331.00"
"Odisha","Nabarangpur","Ragi","Total","330.00","373.00","361.00"
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Kharif","333.00","396.00","362.00"
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Rabi","321.00","266.00",""
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Summer","483.00","380.00","331.00"
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Total","330.00","373.00","361.00"
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Kharif","2048.00","3479.00","3125.00"
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Rabi","325.00","266.00",""
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Summer","2777.00","3045.00","2815.00"
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Total","2033.00","3428.00","3100.00"
"Odisha","Nabarangpur","Cereals","Kharif","1460.00","2725.00","2437.00"
"Odisha","Nabarangpur","Cereals","Rabi","1319.00","2897.00","2627.00"
"Odisha","Nabarangpur","Cereals","Summer","2499.00","2866.00","2583.00"
"Odisha","Nabarangpur","Cereals","Total","1378.00","2826.00","2555.00"
"Odisha","Nabarangpur","Urad","Kharif","700.00","",""
"Odisha","Nabarangpur","Urad","Rabi","391.00","683.00","533.00"
"Odisha","Nabarangpur","Urad","Summer","710.00","825.00","358.00"
"Odisha","Nabarangpur","Urad","Total","393.00","684.00","531.00"
"Odisha","Nabarangpur","Moong","Rabi","","","607.00"
"Odisha","Nabarangpur","Moong","Summer","496.00","579.00","358.00"
"Odisha","Nabarangpur","Moong","Total","496.00","579.00","452.00"
"Odisha","Nabarangpur","Other Pulses","Rabi","381.00","570.00","539.00"
"Odisha","Nabarangpur","Other Pulses","Total","381.00","570.00","539.00"
"Odisha","Nabarangpur","Total Pulses","Total","391.00","639.00","533.00"
"Odisha","Nabarangpur","Total Food Grains","Kharif","1460.00","2725.00","2437.00"
"Odisha","Nabarangpur","Total Food Grains","Rabi","1240.00","2558.00","2470.00"
"Odisha","Nabarangpur","Total Food Grains","Summer","2338.00","2559.00","2496.00"
"Odisha","Nabarangpur","Total Food Grains","Total","1315.00","2621.00","2459.00"
"Odisha","Nayagarh","Rice","Kharif","","1143.00",""
"Odisha","Nayagarh","Rice","Rabi","856.00","2286.00","1381.00"
"Odisha","Nayagarh","Rice","Summer","","2000.00",""
"Odisha","Nayagarh","Rice","Total","846.00","2285.00","1381.00"
"Odisha","Nayagarh","Maize","Kharif","1793.00","1954.00","1916.00"
"Odisha","Nayagarh","Maize","Rabi","967.00","",""
"Odisha","Nayagarh","Maize","Summer","1300.00","",""
"Odisha","Nayagarh","Maize","Total","1784.00","1954.00","1916.00"
"Odisha","Nayagarh","Ragi","Kharif","919.00","619.00","450.00"
"Odisha","Nayagarh","Ragi","Rabi","","","504.00"
"Odisha","Nayagarh","Ragi","Total","919.00","619.00","500.00"
"Odisha","Nayagarh","Shree Anna /Nutri Cereals","Kharif","919.00","619.00","450.00"
"Odisha","Nayagarh","Shree Anna /Nutri Cereals","Rabi","","","504.00"
"Odisha","Nayagarh","Shree Anna /Nutri Cereals","Total","919.00","619.00","500.00"
"Odisha","Nayagarh","Nutri/Coarse Cereals","Kharif","1702.00","1887.00","1901.00"
"Odisha","Nayagarh","Nutri/Coarse Cereals","Rabi","967.00","","504.00"
"Odisha","Nayagarh","Nutri/Coarse Cereals","Summer","1300.00","",""
"Odisha","Nayagarh","Nutri/Coarse Cereals","Total","1695.00","1887.00","1741.00"
"Odisha","Nayagarh","Cereals","Kharif","445.00","1753.00","1901.00"
"Odisha","Nayagarh","Cereals","Rabi","856.00","2286.00","1380.00"
"Odisha","Nayagarh","Cereals","Summer","1300.00","2000.00",""
"Odisha","Nayagarh","Cereals","Total","849.00","2284.00","1382.00"
"Odisha","Nayagarh","Urad","Rabi","228.00","329.00","434.00"
"Odisha","Nayagarh","Urad","Summer","130.00","","370.00"
"Odisha","Nayagarh","Urad","Total","226.00","329.00","429.00"
"Odisha","Nayagarh","Moong","Rabi","205.00","323.00","407.00"
"Odisha","Nayagarh","Moong","Summer","114.00","","216.00"
"Odisha","Nayagarh","Moong","Total","194.00","323.00","379.00"
"Odisha","Nayagarh","Other Pulses","Rabi","249.00","357.00","449.00"
"Odisha","Nayagarh","Other Pulses","Summer","91.00","",""
"Odisha","Nayagarh","Other Pulses","Total","244.00","357.00","449.00"
"Odisha","Nayagarh","Total Pulses","Total","198.00","325.00","390.00"
"Odisha","Nayagarh","Total Food Grains","Kharif","445.00","1753.00","1901.00"
"Odisha","Nayagarh","Total Food Grains","Rabi","738.00","1819.00","1172.00"
"Odisha","Nayagarh","Total Food Grains","Summer","115.00","2000.00","230.00"
"Odisha","Nayagarh","Total Food Grains","Total","721.00","1819.00","1144.00"
"Odisha","Nuapada","Rice","Kharif","333.00","908.00","424.00"
"Odisha","Nuapada","Rice","Rabi","867.00","1668.00","765.00"
"Odisha","Nuapada","Rice","Summer","3000.00","2711.00","2624.00"
"Odisha","Nuapada","Rice","Total","849.00","1458.00","677.00"
"Odisha","Nuapada","Maize","Kharif","1284.00","1551.00","1322.00"
"Odisha","Nuapada","Maize","Summer","","1500.00",""
"Odisha","Nuapada","Maize","Total","1284.00","1551.00","1322.00"
"Odisha","Nuapada","Ragi","Kharif","324.00","451.00","395.00"
"Odisha","Nuapada","Ragi","Total","324.00","451.00","395.00"
"Odisha","Nuapada","Shree Anna /Nutri Cereals","Kharif","324.00","451.00","395.00"
"Odisha","Nuapada","Shree Anna /Nutri Cereals","Total","324.00","451.00","395.00"
"Odisha","Nuapada","Nutri/Coarse Cereals","Kharif","952.00","1024.00","1174.00"
"Odisha","Nuapada","Nutri/Coarse Cereals","Summer","","1500.00",""
"Odisha","Nuapada","Nutri/Coarse Cereals","Total","952.00","1024.00","1174.00"
"Odisha","Nuapada","Cereals","Kharif","343.00","911.00","443.00"
"Odisha","Nuapada","Cereals","Rabi","867.00","1668.00","765.00"
"Odisha","Nuapada","Cereals","Summer","3000.00","2710.00","2624.00"
"Odisha","Nuapada","Cereals","Total","850.00","1453.00","682.00"
"Odisha","Nuapada","Urad","Kharif","223.00","323.00","264.00"
"Odisha","Nuapada","Urad","Rabi","","319.00","340.00"
"Odisha","Nuapada","Urad","Summer","","","400.00"
"Odisha","Nuapada","Urad","Total","223.00","323.00","264.00"
"Odisha","Nuapada","Moong","Kharif","161.00","422.00","229.00"
"Odisha","Nuapada","Moong","Rabi","258.00","393.00","349.00"
"Odisha","Nuapada","Moong","Summer","299.00","330.00","357.00"
"Odisha","Nuapada","Moong","Total","261.00","396.00","284.00"
"Odisha","Nuapada","Other Pulses","Rabi","241.00","311.00","294.00"
"Odisha","Nuapada","Other Pulses","Total","241.00","311.00","294.00"
"Odisha","Nuapada","Total Pulses","Total","237.00","354.00","275.00"
"Odisha","Nuapada","Total Food Grains","Kharif","326.00","786.00","409.00"
"Odisha","Nuapada","Total Food Grains","Rabi","852.00","1622.00","752.00"
"Odisha","Nuapada","Total Food Grains","Summer","2541.00","2160.00","1935.00"
"Odisha","Nuapada","Total Food Grains","Total","807.00","1324.00","639.00"
"Odisha","Puri","Rice","Kharif","","","2125.00"
"Odisha","Puri","Rice","Rabi","1895.00","2654.00","1575.00"
"Odisha","Puri","Rice","Summer","2815.00","3140.00","2270.00"
"Odisha","Puri","Rice","Total","2083.00","2720.00","1688.00"
"Odisha","Puri","Ragi","Summer","753.00","",""
"Odisha","Puri","Ragi","Total","753.00","",""
"Odisha","Puri","Shree Anna /Nutri Cereals","Summer","753.00","",""
"Odisha","Puri","Shree Anna /Nutri Cereals","Total","753.00","",""
"Odisha","Puri","Nutri/Coarse Cereals","Summer","753.00","",""
"Odisha","Puri","Nutri/Coarse Cereals","Total","753.00","",""
"Odisha","Puri","Cereals","Kharif","","","2125.00"
"Odisha","Puri","Cereals","Rabi","1895.00","2654.00","1575.00"
"Odisha","Puri","Cereals","Summer","2814.00","3140.00","2270.00"
"Odisha","Puri","Cereals","Total","2083.00","2720.00","1688.00"
"Odisha","Puri","Urad","Rabi","427.00","377.00","187.00"
"Odisha","Puri","Urad","Summer","287.00","522.00","503.00"
"Odisha","Puri","Urad","Total","394.00","447.00","422.00"
"Odisha","Puri","Moong","Rabi","145.00","",""
"Odisha","Puri","Moong","Summer","341.00","431.00","483.00"
"Odisha","Puri","Moong","Total","341.00","431.00","483.00"
"Odisha","Puri","Other Pulses","Rabi","427.00","390.00","260.00"
"Odisha","Puri","Other Pulses","Summer","","","395.00"
"Odisha","Puri","Other Pulses","Total","427.00","390.00","274.00"
"Odisha","Puri","Total Pulses","Total","351.00","433.00","468.00"
"Odisha","Puri","Total Food Grains","Kharif","","","2125.00"
"Odisha","Puri","Total Food Grains","Rabi","1809.00","2542.00","1550.00"
"Odisha","Puri","Total Food Grains","Summer","1337.00","1442.00","1225.00"
"Odisha","Puri","Total Food Grains","Total","1632.00","2223.00","1448.00"
"Odisha","Rayagada","Rice","Kharif","600.00","892.00","1323.00"
"Odisha","Rayagada","Rice","Rabi","1200.00","2421.00","2466.00"
"Odisha","Rayagada","Rice","Summer","2000.00","2280.00","2776.00"
"Odisha","Rayagada","Rice","Total","1173.00","2347.00","2409.00"
"Odisha","Rayagada","Maize","Kharif","1648.00","1461.00","1560.00"
"Odisha","Rayagada","Maize","Rabi","1050.00","1377.00","1429.00"
"Odisha","Rayagada","Maize","Summer","1698.00","1948.00","1767.00"
"Odisha","Rayagada","Maize","Total","1626.00","1455.00","1550.00"
"Odisha","Rayagada","Ragi","Kharif","624.00","691.00","744.00"
"Odisha","Rayagada","Ragi","Rabi","431.00","704.00","649.00"
"Odisha","Rayagada","Ragi","Summer","808.00","1194.00","1000.00"
"Odisha","Rayagada","Ragi","Total","514.00","702.00","661.00"
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Kharif","624.00","691.00","744.00"
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Rabi","431.00","704.00","649.00"
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Summer","808.00","1194.00","1000.00"
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Total","514.00","702.00","661.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Kharif","1129.00","1113.00","1297.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Rabi","448.00","749.00","673.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Summer","1308.00","1789.00","1732.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Total","849.00","888.00","869.00"
"Odisha","Rayagada","Cereals","Kharif","918.00","1037.00","1310.00"
"Odisha","Rayagada","Cereals","Rabi","1119.00","2190.00","2223.00"
"Odisha","Rayagada","Cereals","Summer","1948.00","2261.00","2765.00"
"Odisha","Rayagada","Cereals","Total","1108.00","2070.00","2147.00"
"Odisha","Rayagada","Urad","Rabi","176.00","385.00","400.00"
"Odisha","Rayagada","Urad","Summer","269.00","","517.00"
"Odisha","Rayagada","Urad","Total","177.00","385.00","401.00"
"Odisha","Rayagada","Moong","Rabi","168.00","383.00","565.00"
"Odisha","Rayagada","Moong","Summer","226.00","","638.00"
"Odisha","Rayagada","Moong","Total","184.00","383.00","569.00"
"Odisha","Rayagada","Other Pulses","Rabi","226.00","375.00","393.00"
"Odisha","Rayagada","Other Pulses","Total","226.00","375.00","393.00"
"Odisha","Rayagada","Total Pulses","Total","197.00","382.00","408.00"
"Odisha","Rayagada","Total Food Grains","Kharif","918.00","1037.00","1310.00"
"Odisha","Rayagada","Total Food Grains","Rabi","1050.00","2078.00","2073.00"
"Odisha","Rayagada","Total Food Grains","Summer","1895.00","2261.00","2723.00"
"Odisha","Rayagada","Total Food Grains","Total","1053.00","1978.00","2021.00"
"Odisha","Sambalpur","Rice","Kharif","571.00","1118.00","751.00"
"Odisha","Sambalpur","Rice","Rabi","1077.00","2001.00","1021.00"
"Odisha","Sambalpur","Rice","Summer","3625.00","3951.00","4038.00"
"Odisha","Sambalpur","Rice","Total","1047.00","1918.00","1102.00"
"Odisha","Sambalpur","Wheat","Summer","771.00","",""
"Odisha","Sambalpur","Wheat","Total","771.00","",""
"Odisha","Sambalpur","Maize","Kharif","997.00","1557.00",""
"Odisha","Sambalpur","Maize","Rabi","","1300.00",""
"Odisha","Sambalpur","Maize","Total","997.00","1550.00",""
"Odisha","Sambalpur","Ragi","Kharif","","400.00",""
"Odisha","Sambalpur","Ragi","Total","","400.00",""
"Odisha","Sambalpur","Shree Anna /Nutri Cereals","Kharif","","400.00",""
"Odisha","Sambalpur","Shree Anna /Nutri Cereals","Total","","400.00",""
"Odisha","Sambalpur","Nutri/Coarse Cereals","Kharif","997.00","1526.00",""
"Odisha","Sambalpur","Nutri/Coarse Cereals","Rabi","","1300.00",""
"Odisha","Sambalpur","Nutri/Coarse Cereals","Total","997.00","1521.00",""
"Odisha","Sambalpur","Cereals","Kharif","572.00","1118.00","751.00"
"Odisha","Sambalpur","Cereals","Rabi","1077.00","2001.00","1021.00"
"Odisha","Sambalpur","Cereals","Summer","3608.00","3951.00","4038.00"
"Odisha","Sambalpur","Cereals","Total","1047.00","1917.00","1102.00"
"Odisha","Sambalpur","Urad","Kharif","236.00","487.00",""
"Odisha","Sambalpur","Urad","Rabi","300.00","572.00","660.00"
"Odisha","Sambalpur","Urad","Summer","275.00","","400.00"
"Odisha","Sambalpur","Urad","Total","250.00","499.00","629.00"
"Odisha","Sambalpur","Moong","Kharif","272.00","488.00",""
"Odisha","Sambalpur","Moong","Rabi","213.00","551.00","540.00"
"Odisha","Sambalpur","Moong","Summer","452.00","606.00","580.00"
"Odisha","Sambalpur","Moong","Total","405.00","535.00","563.00"
"Odisha","Sambalpur","Other Pulses","Rabi","309.00","468.00","512.00"
"Odisha","Sambalpur","Other Pulses","Total","309.00","468.00","512.00"
"Odisha","Sambalpur","Total Pulses","Total","351.00","512.00","551.00"
"Odisha","Sambalpur","Total Food Grains","Kharif","571.00","1109.00","751.00"
"Odisha","Sambalpur","Total Food Grains","Rabi","1074.00","1993.00","1020.00"
"Odisha","Sambalpur","Total Food Grains","Summer","3516.00","3910.00","3987.00"
"Odisha","Sambalpur","Total Food Grains","Total","1044.00","1906.00","1101.00"
"Odisha","Sonepur","Rice","Kharif","529.00","1735.00","873.00"
"Odisha","Sonepur","Rice","Rabi","2430.00","3252.00","2046.00"
"Odisha","Sonepur","Rice","Summer","3897.00","4166.00","3785.00"
"Odisha","Sonepur","Rice","Total","2508.00","3319.00","2345.00"
"Odisha","Sonepur","Maize","Rabi","8610.00","4046.00",""
"Odisha","Sonepur","Maize","Total","8610.00","4046.00",""
"Odisha","Sonepur","Nutri/Coarse Cereals","Rabi","8610.00","4046.00",""
"Odisha","Sonepur","Nutri/Coarse Cereals","Total","8610.00","4046.00",""
"Odisha","Sonepur","Cereals","Kharif","529.00","1735.00","873.00"
"Odisha","Sonepur","Cereals","Rabi","2431.00","3253.00","2046.00"
"Odisha","Sonepur","Cereals","Summer","3897.00","4166.00","3785.00"
"Odisha","Sonepur","Cereals","Total","2508.00","3319.00","2345.00"
"Odisha","Sonepur","Urad","Rabi","246.00","289.00","233.00"
"Odisha","Sonepur","Urad","Total","246.00","289.00","233.00"
"Odisha","Sonepur","Moong","Kharif","100.00","340.00",""
"Odisha","Sonepur","Moong","Rabi","306.00","478.00","371.00"
"Odisha","Sonepur","Moong","Summer","367.00","431.00","444.00"
"Odisha","Sonepur","Moong","Total","330.00","446.00","401.00"
"Odisha","Sonepur","Other Pulses","Rabi","317.00","437.00","378.00"
"Odisha","Sonepur","Other Pulses","Total","317.00","437.00","378.00"
"Odisha","Sonepur","Total Pulses","Total","327.00","435.00","390.00"
"Odisha","Sonepur","Total Food Grains","Kharif","529.00","1735.00","873.00"
"Odisha","Sonepur","Total Food Grains","Rabi","2376.00","3219.00","2036.00"
"Odisha","Sonepur","Total Food Grains","Summer","3782.00","4035.00","3769.00"
"Odisha","Sonepur","Total Food Grains","Total","2456.00","3272.00","2336.00"
"Odisha","Sundargarh","Rice","Kharif","888.00","1170.00","1509.00"
"Odisha","Sundargarh","Rice","Rabi","1368.00","2026.00","1972.00"
"Odisha","Sundargarh","Rice","Summer","1000.00","1444.00","1688.00"
"Odisha","Sundargarh","Rice","Total","1169.00","1696.00","1759.00"
"Odisha","Sundargarh","Wheat","Summer","1366.00","1587.00","1836.00"
"Odisha","Sundargarh","Wheat","Total","1366.00","1587.00","1836.00"
"Odisha","Sundargarh","Maize","Kharif","2253.00","1901.00","1908.00"
"Odisha","Sundargarh","Maize","Rabi","4300.00","2150.00","3050.00"
"Odisha","Sundargarh","Maize","Summer","2300.00","","2071.00"
"Odisha","Sundargarh","Maize","Total","2264.00","1903.00","1918.00"
"Odisha","Sundargarh","Ragi","Kharif","664.00","610.00","682.00"
"Odisha","Sundargarh","Ragi","Rabi","200.00","551.00","821.00"
"Odisha","Sundargarh","Ragi","Total","625.00","593.00","714.00"
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Kharif","664.00","610.00","682.00"
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Rabi","200.00","551.00","821.00"
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Total","625.00","593.00","714.00"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Kharif","2221.00","1745.00","1531.00"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Rabi","3275.00","821.00","936.00"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Summer","2300.00","","2071.00"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Total","2229.00","1696.00","1483.00"
"Odisha","Sundargarh","Cereals","Kharif","897.00","1179.00","1510.00"
"Odisha","Sundargarh","Cereals","Rabi","1368.00","2025.00","1971.00"
"Odisha","Sundargarh","Cereals","Summer","1048.00","1492.00","1719.00"
"Odisha","Sundargarh","Cereals","Total","1172.00","1696.00","1758.00"
"Odisha","Sundargarh","Urad","Kharif","234.00","382.00","405.00"
"Odisha","Sundargarh","Urad","Rabi","315.00","414.00","503.00"
"Odisha","Sundargarh","Urad","Total","246.00","384.00","418.00"
"Odisha","Sundargarh","Moong","Kharif","300.00","368.00","407.00"
"Odisha","Sundargarh","Moong","Rabi","286.00","418.00","829.00"
"Odisha","Sundargarh","Moong","Summer","363.00","195.00","588.00"
"Odisha","Sundargarh","Moong","Total","357.00","355.00","596.00"
"Odisha","Sundargarh","Other Pulses","Rabi","267.00","430.00","498.00"
"Odisha","Sundargarh","Other Pulses","Total","267.00","430.00","498.00"
"Odisha","Sundargarh","Total Pulses","Total","267.00","408.00","491.00"
"Odisha","Sundargarh","Total Food Grains","Kharif","889.00","1151.00","1498.00"
"Odisha","Sundargarh","Total Food Grains","Rabi","1343.00","1970.00","1912.00"
"Odisha","Sundargarh","Total Food Grains","Summer","926.00","1029.00","1095.00"
"Odisha","Sundargarh","Total Food Grains","Total","1155.00","1651.00","1723.00"