"State","District","Crop","Season","Yield-2021-22","Yield-2022-23","Yield-2023-24"
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Kharif","314.00","389.00","431.00"
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Rabi","268.00","335.00",""
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Summer","220.00","278.00",""
"Odisha","Nabarangpur","Shree Anna /Nutri Cereals","Total","295.00","370.00","431.00"
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Kharif","3139.00","3341.00","3730.00"
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Rabi","268.00","335.00",""
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Summer","2796.00","2597.00","3629.00"
"Odisha","Nabarangpur","Nutri/Coarse Cereals","Total","3071.00","3255.00","3719.00"
"Odisha","Nabarangpur","Cereals","Kharif","2932.00","3135.00","2563.00"
"Odisha","Nabarangpur","Cereals","Rabi","2836.00","3342.00",""
"Odisha","Nabarangpur","Cereals","Summer","2768.00","2561.00","3096.00"
"Odisha","Nabarangpur","Cereals","Total","2869.00","3254.00","2586.00"
"Odisha","Nabarangpur","Urad","Kharif","","","802.00"
"Odisha","Nabarangpur","Urad","Rabi","709.00","746.00",""
"Odisha","Nabarangpur","Urad","Summer","","","870.00"
"Odisha","Nabarangpur","Urad","Total","709.00","746.00","803.00"
"Odisha","Nabarangpur","Moong","Summer","758.00","702.00","755.00"
"Odisha","Nabarangpur","Moong","Total","758.00","702.00","755.00"
"Odisha","Nabarangpur","Other Pulses","Kharif","","","794.00"
"Odisha","Nabarangpur","Other Pulses","Rabi","634.00","648.00",""
"Odisha","Nabarangpur","Other Pulses","Total","634.00","648.00","794.00"
"Odisha","Nabarangpur","Total Pulses","Total","681.00","702.00","799.00"
"Odisha","Nabarangpur","Total Food Grains","Kharif","2932.00","3135.00","2468.00"
"Odisha","Nabarangpur","Total Food Grains","Rabi","2723.00","3175.00",""
"Odisha","Nabarangpur","Total Food Grains","Summer","2547.00","2410.00","3069.00"
"Odisha","Nabarangpur","Total Food Grains","Total","2790.00","3151.00","2492.00"
"Odisha","Nayagarh","Rice","Kharif","1493.00","","1696.00"
"Odisha","Nayagarh","Rice","Rabi","2038.00","2751.00",""
"Odisha","Nayagarh","Rice","Summer","1507.00","2800.00",""
"Odisha","Nayagarh","Rice","Total","2038.00","2751.00","1696.00"
"Odisha","Nayagarh","Maize","Kharif","3188.00","2523.00","3204.00"
"Odisha","Nayagarh","Maize","Rabi","3237.00","3926.00",""
"Odisha","Nayagarh","Maize","Summer","2590.00","3366.00","3026.00"
"Odisha","Nayagarh","Maize","Total","3094.00","2822.00","3150.00"
"Odisha","Nayagarh","Ragi","Kharif","","1022.00","660.00"
"Odisha","Nayagarh","Ragi","Rabi","557.00","810.00",""
"Odisha","Nayagarh","Ragi","Total","557.00","949.00","660.00"
"Odisha","Nayagarh","Shree Anna /Nutri Cereals","Kharif","","1022.00","660.00"
"Odisha","Nayagarh","Shree Anna /Nutri Cereals","Rabi","557.00","810.00",""
"Odisha","Nayagarh","Shree Anna /Nutri Cereals","Total","557.00","949.00","660.00"
"Odisha","Nayagarh","Nutri/Coarse Cereals","Kharif","3188.00","2210.00","997.00"
"Odisha","Nayagarh","Nutri/Coarse Cereals","Rabi","1830.00","2170.00",""
"Odisha","Nayagarh","Nutri/Coarse Cereals","Summer","2590.00","3366.00","3026.00"
"Odisha","Nayagarh","Nutri/Coarse Cereals","Total","2964.00","2414.00","1107.00"
"Odisha","Nayagarh","Cereals","Kharif","3110.00","2210.00","1685.00"
"Odisha","Nayagarh","Cereals","Rabi","2038.00","2751.00",""
"Odisha","Nayagarh","Cereals","Summer","2257.00","3172.00","2708.00"
"Odisha","Nayagarh","Cereals","Total","2042.00","2749.00","1686.00"
"Odisha","Nayagarh","Urad","Kharif","","","327.00"
"Odisha","Nayagarh","Urad","Rabi","255.00","339.00",""
"Odisha","Nayagarh","Urad","Summer","294.00","446.00","390.00"
"Odisha","Nayagarh","Urad","Total","286.00","379.00","361.00"
"Odisha","Nayagarh","Moong","Kharif","","","354.00"
"Odisha","Nayagarh","Moong","Rabi","239.00","342.00",""
"Odisha","Nayagarh","Moong","Summer","325.00","423.00","409.00"
"Odisha","Nayagarh","Moong","Total","323.00","357.00","406.00"
"Odisha","Nayagarh","Other Pulses","Kharif","","","381.00"
"Odisha","Nayagarh","Other Pulses","Rabi","309.00","373.00",""
"Odisha","Nayagarh","Other Pulses","Summer","296.00","",""
"Odisha","Nayagarh","Other Pulses","Total","308.00","373.00","381.00"
"Odisha","Nayagarh","Total Pulses","Total","319.00","360.00","401.00"
"Odisha","Nayagarh","Total Food Grains","Kharif","3110.00","2210.00","1601.00"
"Odisha","Nayagarh","Total Food Grains","Rabi","2005.00","2249.00",""
"Odisha","Nayagarh","Total Food Grains","Summer","329.00","490.00","413.00"
"Odisha","Nayagarh","Total Food Grains","Total","1652.00","2156.00","1225.00"
"Odisha","Nuapada","Rice","Kharif","1843.00","2087.00","1609.00"
"Odisha","Nuapada","Rice","Rabi","2289.00","2617.00",""
"Odisha","Nuapada","Rice","Summer","3091.00","3094.00",""
"Odisha","Nuapada","Rice","Total","2196.00","2512.00","1473.00"
"Odisha","Nuapada","Maize","Kharif","2127.00","2130.00","1917.00"
"Odisha","Nuapada","Maize","Summer","2267.00","","861.00"
"Odisha","Nuapada","Maize","Total","2128.00","2130.00","1917.00"
"Odisha","Nuapada","Ragi","Kharif","550.00","692.00","648.00"
"Odisha","Nuapada","Ragi","Total","550.00","692.00","648.00"
"Odisha","Nuapada","Shree Anna /Nutri Cereals","Kharif","550.00","692.00","648.00"
"Odisha","Nuapada","Shree Anna /Nutri Cereals","Total","550.00","692.00","648.00"
"Odisha","Nuapada","Nutri/Coarse Cereals","Kharif","1679.00","1609.00","1322.00"
"Odisha","Nuapada","Nutri/Coarse Cereals","Summer","2267.00","","861.00"
"Odisha","Nuapada","Nutri/Coarse Cereals","Total","1679.00","1609.00","1322.00"
"Odisha","Nuapada","Cereals","Kharif","1825.00","2030.00","1601.00"
"Odisha","Nuapada","Cereals","Rabi","2289.00","2617.00",""
"Odisha","Nuapada","Cereals","Summer","3091.00","3094.00","0.00"
"Odisha","Nuapada","Cereals","Total","2176.00","2478.00","1470.00"
"Odisha","Nuapada","Urad","Kharif","178.00","168.00","183.00"
"Odisha","Nuapada","Urad","Rabi","230.00","158.00",""
"Odisha","Nuapada","Urad","Total","180.00","168.00","183.00"
"Odisha","Nuapada","Moong","Kharif","126.00","151.00","171.00"
"Odisha","Nuapada","Moong","Rabi","269.00","247.00",""
"Odisha","Nuapada","Moong","Summer","236.00","306.00","314.00"
"Odisha","Nuapada","Moong","Total","187.00","239.00","263.00"
"Odisha","Nuapada","Other Pulses","Kharif","","","207.00"
"Odisha","Nuapada","Other Pulses","Rabi","200.00","160.00",""
"Odisha","Nuapada","Other Pulses","Total","200.00","160.00","207.00"
"Odisha","Nuapada","Total Pulses","Total","187.00","202.00","233.00"
"Odisha","Nuapada","Total Food Grains","Kharif","1547.00","1722.00","1512.00"
"Odisha","Nuapada","Total Food Grains","Rabi","2170.00","2500.00",""
"Odisha","Nuapada","Total Food Grains","Summer","2418.00","2370.00","95.00"
"Odisha","Nuapada","Total Food Grains","Total","1952.00","2221.00","1360.00"
"Odisha","Puri","Rice","Kharif","2636.00","","2085.00"
"Odisha","Puri","Rice","Rabi","1243.00","1993.00",""
"Odisha","Puri","Rice","Summer","3164.00","3494.00",""
"Odisha","Puri","Rice","Total","1721.00","2436.00","1487.00"
"Odisha","Puri","Maize","Summer","","","1983.00"
"Odisha","Puri","Maize","Total","","","1983.00"
"Odisha","Puri","Ragi","Summer","543.00","780.00",""
"Odisha","Puri","Ragi","Total","543.00","780.00",""
"Odisha","Puri","Shree Anna /Nutri Cereals","Summer","543.00","780.00",""
"Odisha","Puri","Shree Anna /Nutri Cereals","Total","543.00","780.00",""
"Odisha","Puri","Nutri/Coarse Cereals","Summer","543.00","780.00","1983.00"
"Odisha","Puri","Nutri/Coarse Cereals","Total","543.00","780.00","1983.00"
"Odisha","Puri","Cereals","Kharif","2636.00","","2085.00"
"Odisha","Puri","Cereals","Rabi","1243.00","1993.00",""
"Odisha","Puri","Cereals","Summer","3162.00","3494.00","0.00"
"Odisha","Puri","Cereals","Total","1720.00","2436.00","1487.00"
"Odisha","Puri","Urad","Kharif","","","399.00"
"Odisha","Puri","Urad","Rabi","354.00","523.00",""
"Odisha","Puri","Urad","Summer","419.00","505.00","453.00"
"Odisha","Puri","Urad","Total","396.00","508.00","450.00"
"Odisha","Puri","Moong","Summer","480.00","471.00","423.00"
"Odisha","Puri","Moong","Total","480.00","471.00","423.00"
"Odisha","Puri","Other Pulses","Kharif","","","438.00"
"Odisha","Puri","Other Pulses","Rabi","378.00","396.00",""
"Odisha","Puri","Other Pulses","Total","378.00","396.00","438.00"
"Odisha","Puri","Total Pulses","Total","460.00","479.00","429.00"
"Odisha","Puri","Total Food Grains","Kharif","2636.00","","2067.00"
"Odisha","Puri","Total Food Grains","Rabi","1221.00","1960.00",""
"Odisha","Puri","Total Food Grains","Summer","2138.00","2305.00","192.00"
"Odisha","Puri","Total Food Grains","Total","1536.00","2100.00","1283.00"
"Odisha","Rayagada","Rice","Kharif","2019.00","1200.00","2146.00"
"Odisha","Rayagada","Rice","Rabi","3070.00","3230.00",""
"Odisha","Rayagada","Rice","Summer","2367.00","2442.00",""
"Odisha","Rayagada","Rice","Total","3041.00","3221.00","2133.00"
"Odisha","Rayagada","Maize","Kharif","1880.00","1731.00","1850.00"
"Odisha","Rayagada","Maize","Rabi","1706.00","1494.00",""
"Odisha","Rayagada","Maize","Summer","1756.00","1905.00","2162.00"
"Odisha","Rayagada","Maize","Total","1876.00","1733.00","1855.00"
"Odisha","Rayagada","Ragi","Kharif","806.00","764.00","800.00"
"Odisha","Rayagada","Ragi","Rabi","817.00","772.00",""
"Odisha","Rayagada","Ragi","Summer","884.00","875.00",""
"Odisha","Rayagada","Ragi","Total","815.00","772.00","800.00"
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Kharif","806.00","764.00","800.00"
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Rabi","817.00","772.00",""
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Summer","884.00","875.00",""
"Odisha","Rayagada","Shree Anna /Nutri Cereals","Total","815.00","772.00","800.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Kharif","1536.00","1493.00","977.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Rabi","823.00","777.00",""
"Odisha","Rayagada","Nutri/Coarse Cereals","Summer","1324.00","1518.00","2162.00"
"Odisha","Rayagada","Nutri/Coarse Cereals","Total","1124.00","1076.00","980.00"
"Odisha","Rayagada","Cereals","Kharif","1591.00","1488.00","1903.00"
"Odisha","Rayagada","Cereals","Rabi","2807.00","3013.00",""
"Odisha","Rayagada","Cereals","Summer","2282.00","2244.00","204.00"
"Odisha","Rayagada","Cereals","Total","2692.00","2918.00","1894.00"
"Odisha","Rayagada","Urad","Kharif","","250.00","281.00"
"Odisha","Rayagada","Urad","Rabi","323.00","277.00",""
"Odisha","Rayagada","Urad","Summer","300.00","380.00","296.00"
"Odisha","Rayagada","Urad","Total","323.00","279.00","281.00"
"Odisha","Rayagada","Moong","Kharif","","","317.00"
"Odisha","Rayagada","Moong","Rabi","451.00","361.00",""
"Odisha","Rayagada","Moong","Summer","288.00","490.00","328.00"
"Odisha","Rayagada","Moong","Total","444.00","367.00","317.00"
"Odisha","Rayagada","Other Pulses","Kharif","","","349.00"
"Odisha","Rayagada","Other Pulses","Rabi","386.00","331.00",""
"Odisha","Rayagada","Other Pulses","Total","386.00","331.00","349.00"
"Odisha","Rayagada","Total Pulses","Total","350.00","301.00","306.00"
"Odisha","Rayagada","Total Food Grains","Kharif","1591.00","1488.00","1737.00"
"Odisha","Rayagada","Total Food Grains","Rabi","2557.00","2729.00",""
"Odisha","Rayagada","Total Food Grains","Summer","2249.00","1997.00","210.00"
"Odisha","Rayagada","Total Food Grains","Total","2476.00","2657.00","1729.00"
"Odisha","Sambalpur","Rice","Kharif","1573.00","1233.00","2295.00"
"Odisha","Sambalpur","Rice","Rabi","2482.00","3222.00",""
"Odisha","Sambalpur","Rice","Summer","4839.00","4541.00",""
"Odisha","Sambalpur","Rice","Total","2384.00","2731.00","2052.00"
"Odisha","Sambalpur","Wheat","Summer","2200.00","1294.00",""
"Odisha","Sambalpur","Wheat","Total","2200.00","1294.00",""
"Odisha","Sambalpur","Maize","Kharif","2022.00","2097.00","2808.00"
"Odisha","Sambalpur","Maize","Rabi","2700.00","",""
"Odisha","Sambalpur","Maize","Summer","2600.00","",""
"Odisha","Sambalpur","Maize","Total","2033.00","2097.00","2808.00"
"Odisha","Sambalpur","Ragi","Kharif","700.00","650.00","113.00"
"Odisha","Sambalpur","Ragi","Total","700.00","650.00","113.00"
"Odisha","Sambalpur","Shree Anna /Nutri Cereals","Kharif","700.00","650.00","113.00"
"Odisha","Sambalpur","Shree Anna /Nutri Cereals","Total","700.00","650.00","113.00"
"Odisha","Sambalpur","Nutri/Coarse Cereals","Kharif","2007.00","2077.00","2475.00"
"Odisha","Sambalpur","Nutri/Coarse Cereals","Rabi","2700.00","",""
"Odisha","Sambalpur","Nutri/Coarse Cereals","Summer","2600.00","",""
"Odisha","Sambalpur","Nutri/Coarse Cereals","Total","2018.00","2077.00","2475.00"
"Odisha","Sambalpur","Cereals","Kharif","1575.00","1236.00","2295.00"
"Odisha","Sambalpur","Cereals","Rabi","2482.00","3222.00",""
"Odisha","Sambalpur","Cereals","Summer","4838.00","4523.00",""
"Odisha","Sambalpur","Cereals","Total","2384.00","2730.00","2053.00"
"Odisha","Sambalpur","Urad","Kharif","728.00","454.00","553.00"
"Odisha","Sambalpur","Urad","Rabi","547.00","611.00",""
"Odisha","Sambalpur","Urad","Summer","659.00","659.00","525.00"
"Odisha","Sambalpur","Urad","Total","617.00","560.00","553.00"
"Odisha","Sambalpur","Moong","Kharif","862.00","657.00","644.00"
"Odisha","Sambalpur","Moong","Rabi","726.00","684.00",""
"Odisha","Sambalpur","Moong","Summer","786.00","641.00","668.00"
"Odisha","Sambalpur","Moong","Total","785.00","658.00","656.00"
"Odisha","Sambalpur","Other Pulses","Kharif","","","538.00"
"Odisha","Sambalpur","Other Pulses","Rabi","581.00","560.00",""
"Odisha","Sambalpur","Other Pulses","Total","581.00","560.00","538.00"
"Odisha","Sambalpur","Total Pulses","Total","694.00","607.00","616.00"
"Odisha","Sambalpur","Total Food Grains","Kharif","1567.00","1231.00","2276.00"
"Odisha","Sambalpur","Total Food Grains","Rabi","2445.00","3163.00",""
"Odisha","Sambalpur","Total Food Grains","Summer","4398.00","4274.00","30.00"
"Odisha","Sambalpur","Total Food Grains","Total","2343.00","2683.00","2032.00"
"Odisha","Sonepur","Rice","Kharif","1498.00","2014.00","2489.00"
"Odisha","Sonepur","Rice","Rabi","3439.00","3724.00",""
"Odisha","Sonepur","Rice","Summer","4029.00","4031.00",""
"Odisha","Sonepur","Rice","Total","3436.00","3720.00","1808.00"
"Odisha","Sonepur","Ragi","Kharif","","","846.00"
"Odisha","Sonepur","Ragi","Total","","","846.00"
"Odisha","Sonepur","Shree Anna /Nutri Cereals","Kharif","","","846.00"
"Odisha","Sonepur","Shree Anna /Nutri Cereals","Total","","","846.00"
"Odisha","Sonepur","Nutri/Coarse Cereals","Kharif","","","846.00"
"Odisha","Sonepur","Nutri/Coarse Cereals","Total","","","846.00"
"Odisha","Sonepur","Cereals","Kharif","1498.00","2014.00","2489.00"
"Odisha","Sonepur","Cereals","Rabi","3439.00","3724.00",""
"Odisha","Sonepur","Cereals","Summer","4029.00","4031.00",""
"Odisha","Sonepur","Cereals","Total","3436.00","3720.00","1808.00"
"Odisha","Sonepur","Urad","Rabi","345.00","331.00",""
"Odisha","Sonepur","Urad","Total","345.00","331.00",""
"Odisha","Sonepur","Moong","Kharif","295.00","305.00","357.00"
"Odisha","Sonepur","Moong","Rabi","282.00","307.00",""
"Odisha","Sonepur","Moong","Summer","426.00","333.00","368.00"
"Odisha","Sonepur","Moong","Total","342.00","314.00","367.00"
"Odisha","Sonepur","Other Pulses","Kharif","","","403.00"
"Odisha","Sonepur","Other Pulses","Rabi","279.00","257.00",""
"Odisha","Sonepur","Other Pulses","Total","279.00","257.00","403.00"
"Odisha","Sonepur","Total Pulses","Total","337.00","304.00","371.00"
"Odisha","Sonepur","Total Food Grains","Kharif","1471.00","1930.00","2480.00"
"Odisha","Sonepur","Total Food Grains","Rabi","3412.00","3706.00",""
"Odisha","Sonepur","Total Food Grains","Summer","3969.00","4003.00","15.00"
"Odisha","Sonepur","Total Food Grains","Total","3400.00","3693.00","1787.00"
"Odisha","Sundargarh","Rice","Kharif","1734.00","1494.00","1508.00"
"Odisha","Sundargarh","Rice","Rabi","2043.00","1869.00",""
"Odisha","Sundargarh","Rice","Summer","2240.00","2767.00",""
"Odisha","Sundargarh","Rice","Total","1915.00","1730.00","1494.00"
"Odisha","Sundargarh","Wheat","Summer","1839.00","1859.00",""
"Odisha","Sundargarh","Wheat","Total","1839.00","1859.00",""
"Odisha","Sundargarh","Maize","Kharif","2813.00","2880.00","3066.00"
"Odisha","Sundargarh","Maize","Rabi","3531.00","",""
"Odisha","Sundargarh","Maize","Summer","2634.00","3033.00","1448.00"
"Odisha","Sundargarh","Maize","Total","2778.00","2886.00","3027.00"
"Odisha","Sundargarh","Ragi","Kharif","606.00","588.00","742.00"
"Odisha","Sundargarh","Ragi","Rabi","718.00","757.00",""
"Odisha","Sundargarh","Ragi","Summer","338.00","681.00",""
"Odisha","Sundargarh","Ragi","Total","549.00","626.00","742.00"
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Kharif","606.00","588.00","742.00"
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Rabi","718.00","757.00",""
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Summer","338.00","681.00",""
"Odisha","Sundargarh","Shree Anna /Nutri Cereals","Total","549.00","626.00","742.00"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Kharif","2169.00","1914.00","1650.00"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Rabi","1308.00","757.00",""
"Odisha","Sundargarh","Nutri/Coarse Cereals","Summer","1874.00","1631.00","1448.00"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Total","2078.00","1793.00","1648.00"
"Odisha","Sundargarh","Cereals","Kharif","1743.00","1505.00","1510.00"
"Odisha","Sundargarh","Cereals","Rabi","2043.00","1867.00",""
"Odisha","Sundargarh","Cereals","Summer","2069.00","2408.00","18.00"
"Odisha","Sundargarh","Cereals","Total","1917.00","1731.00","1496.00"
"Odisha","Sundargarh","Urad","Kharif","370.00","396.00","457.00"
"Odisha","Sundargarh","Urad","Rabi","327.00","301.00",""
"Odisha","Sundargarh","Urad","Summer","1114.00","582.00","592.00"
"Odisha","Sundargarh","Urad","Total","386.00","391.00","468.00"
"Odisha","Sundargarh","Moong","Kharif","335.00","403.00","476.00"
"Odisha","Sundargarh","Moong","Rabi","471.00","428.00",""
"Odisha","Sundargarh","Moong","Summer","492.00","547.00","534.00"
"Odisha","Sundargarh","Moong","Total","460.00","485.00","515.00"
"Odisha","Sundargarh","Other Pulses","Kharif","","","461.00"
"Odisha","Sundargarh","Other Pulses","Rabi","376.00","432.00",""
"Odisha","Sundargarh","Other Pulses","Total","376.00","432.00","461.00"
"Odisha","Sundargarh","Total Pulses","Total","419.00","442.00","487.00"
"Odisha","Sundargarh","Total Food Grains","Kharif","1707.00","1476.00","1490.00"
"Odisha","Sundargarh","Total Food Grains","Rabi","2014.00","1848.00",""
"Odisha","Sundargarh","Total Food Grains","Summer","1087.00","1113.00","272.00"
"Odisha","Sundargarh","Total Food Grains","Total","1868.00","1700.00","1468.00"